,taxon,structural_zero (Microcompartment = Endosphere),structural_zero (Microcompartment = Phyllosphere),structural_zero (Microcompartment = Rhizosphere)
6868,ASV8745,TRUE,TRUE,FALSE
6869,ASV8747,TRUE,TRUE,FALSE
6870,ASV8749,TRUE,FALSE,FALSE
6871,ASV8750,TRUE,TRUE,FALSE
6872,ASV8751,TRUE,TRUE,FALSE
6873,ASV8755,TRUE,TRUE,FALSE
6874,ASV8756,TRUE,TRUE,FALSE
6875,ASV8758,TRUE,TRUE,FALSE
6876,ASV8759,TRUE,TRUE,FALSE
6877,ASV8761,FALSE,TRUE,TRUE
6878,ASV8763,FALSE,TRUE,TRUE
6879,ASV8765,TRUE,FALSE,TRUE
6880,ASV8766,TRUE,FALSE,TRUE
6881,ASV8767,TRUE,FALSE,TRUE
6882,ASV8769,TRUE,FALSE,TRUE
6883,ASV8770,TRUE,FALSE,TRUE
6884,ASV8771,TRUE,FALSE,TRUE
6885,ASV8773,TRUE,FALSE,TRUE
6886,ASV8774,TRUE,FALSE,TRUE
6887,ASV8775,TRUE,FALSE,TRUE
6888,ASV8777,TRUE,FALSE,TRUE
6889,ASV8778,TRUE,FALSE,TRUE
6890,ASV8779,TRUE,FALSE,TRUE
6891,ASV8781,TRUE,TRUE,FALSE
6892,ASV8782,TRUE,TRUE,FALSE
6893,ASV8783,TRUE,TRUE,FALSE
6894,ASV8785,TRUE,TRUE,FALSE
6895,ASV8786,TRUE,TRUE,FALSE
6896,ASV8787,TRUE,TRUE,FALSE
6897,ASV8790,TRUE,TRUE,FALSE
6898,ASV8791,TRUE,TRUE,FALSE
6899,ASV8792,TRUE,TRUE,FALSE
6900,ASV8793,TRUE,FALSE,TRUE
6901,ASV8795,TRUE,FALSE,FALSE
6902,ASV8796,TRUE,FALSE,TRUE
6903,ASV8799,TRUE,FALSE,TRUE
6904,ASV8800,TRUE,FALSE,TRUE
6905,ASV8801,TRUE,FALSE,TRUE
6906,ASV8802,TRUE,FALSE,TRUE
6907,ASV8803,TRUE,FALSE,TRUE
6908,ASV8805,TRUE,FALSE,TRUE
6909,ASV8807,TRUE,FALSE,TRUE
6910,ASV8809,TRUE,FALSE,TRUE
6911,ASV8810,TRUE,FALSE,TRUE
6912,ASV8811,TRUE,FALSE,TRUE
6913,ASV8814,TRUE,FALSE,TRUE
